RIDGE,NUB,CRACK,WEIGHT,DENSITY,OBSERVATION_NUMBER
-3.1328,2.5401,8.5408,0.8083,3.9121,1131.0
-14.1983,1.5394,3.3056,21.0776,5.6703,890.0
6.4561,0.6552,13.1128,-3.0496,-2.9807,2805.0
3.1676,-3.0184,-2.6619,-0.8834,-2.7773,11.0
8.5701,0.756,14.7923,-2.4252,-8.3061,3547.0
1.4398,4.1369,10.459,0.9028,0.0322,2677.0
-1.4878,-3.917,1.0508,8.1592,-3.536,315.0
3.3217,-1.7167,-9.2243,-11.3628,-1.1135,1987.0
-4.1422,0.3212,7.5445,5.0464,3.2577,2472.0
-2.6982,-6.2179,-2.8269,8.5362,-0.7767,2314.0
-8.621,-5.9664,-6.36,4.7299,3.9705,457.0
9.153,-3.0916,-10.8257,-13.8106,-3.3954,2851.0
4.7601,5.4929,0.0328,-9.5161,-0.3295,2554.0
3.6083,-5.3334,1.7903,-1.2784,-4.2833,959.0
-3.2862,4.3563,-13.4446,1.0577,2.9274,466.0
-10.9185,-4.0228,6.7341,15.8327,3.2969,2352.0
0.7879,-3.9135,-3.9427,-8.3704,-0.1339,1586.0
7.0143,-5.1787,-3.4305,-9.7958,-2.5578,1375.0
0.4108,-3.5826,5.8054,-4.6625,3.0905,2196.0
15.8176,2.3514,-2.8417,-18.4112,-6.7085,2673.0
-17.2352,-13.3638,5.7584,23.7883,1.1622,340.0
9.6451,11.5929,-0.2682,-9.8433,-3.289,1053.0
1.0016,2.0237,-8.3454,-8.898,1.2075,776.0
8.8242,3.0111,4.8812,-16.3303,1.6318,2919.0
5.2607,-2.1554,2.1494,-8.6149,-2.9555,771.0
-5.3887,-5.1771,-0.2207,3.7881,1.7659,3022.0
-2.1898,10.6799,10.5265,-3.912,5.8943,3602.0
3.6065,-2.0324,-2.3743,-6.4034,-1.1162,519.0
0.9769,5.708,1.1327,0.9923,-0.2139,102.0
10.3307,-0.3064,2.3651,-5.15,-7.4516,2951.0
9.8134,-3.0224,-6.1141,-7.5515,-4.2479,3114.0
2.4486,3.3976,-11.6393,-10.8911,2.4259,3209.0
-1.7415,5.6559,-1.233,4.9203,-1.617,1384.0
9.7093,6.1846,1.8219,-17.623,1.758,3627.0
-0.7319,-0.233,3.2149,7.2549,-2.5761,725.0
10.4951,0.0571,2.2197,-7.6313,-6.5976,463.0
7.0395,2.7453,-0.4919,-6.8931,-2.0469,2434.0
-13.456,5.4554,-3.0507,19.1116,4.9139,3520.0
-4.1094,-7.0129,-0.7103,8.3105,-0.0449,3519.0
-6.0868,2.6095,1.5733,11.988,-1.1176,1121.0
5.2476,5.461,-1.6748,-12.8972,0.6977,2934.0
10.158,6.1528,-13.2484,-12.7848,-1.4195,616.0
1.4706,1.4632,-7.0935,-10.4412,0.4551,1052.0
-9.3815,5.2564,9.6428,14.0215,3.412,133.0
-1.2056,4.7634,-1.3921,1.6244,1.7121,1175.0
1.5508,-1.4607,3.6688,-5.8098,-0.5652,1704.0
-3.4242,8.8641,-0.3601,-1.3197,4.9601,2872.0
5.5181,5.3923,3.0972,-6.3488,-0.5729,1387.0
-5.8501,-3.7873,2.5088,10.4266,-0.0326,3123.0
-2.5852,-4.63,9.6083,6.044,-5.1306,350.0
0.9924,-0.5863,9.4442,1.4263,-3.0477,3791.0
-6.3546,-0.6461,7.0,8.5218,0.5741,3830.0
-5.6561,-1.5728,8.1292,6.9888,0.3352,402.0
-4.1282,-4.6026,3.8796,5.6628,1.2372,2895.0
-10.1726,-6.6671,-1.2569,19.4553,0.0673,2107.0
3.6415,7.2892,4.9042,-11.5836,2.8968,1482.0
-4.2369,3.343,5.6824,10.8583,0.8541,711.0
7.6892,-0.5264,4.9962,-1.8956,-5.1079,1326.0
-12.5226,-7.0642,5.1359,23.2067,0.3531,386.0
11.5577,-2.3741,1.5927,-11.1276,-8.1674,138.0
0.0371,11.8239,-8.177,-7.307,5.3789,3776.0
-2.9741,-4.792,4.9075,8.8915,-0.6828,3784.0
0.5705,0.7774,-0.5541,1.4839,-0.6761,1602.0
8.7813,0.165,-1.8532,-10.8474,-6.0003,2781.0
0.6944,-6.1973,8.1315,3.0842,-3.7244,3288.0
5.184,-8.5442,-2.6533,-5.3825,-4.9183,1304.0
11.9241,6.6515,-5.3622,-19.7949,-1.4656,3174.0
-1.0398,-3.6637,-2.4468,-4.1547,0.3546,3495.0
-1.9812,12.1119,-1.1908,2.1353,2.1161,251.0
-11.9073,-1.9454,11.6417,25.1041,-0.2351,834.0
-7.8236,-2.0816,7.535,8.0497,-0.0809,1124.0
1.3024,-4.3103,-1.5514,-5.7588,-1.4376,540.0
-12.031,1.6982,0.4356,24.0739,0.5306,2835.0
-3.0695,4.2265,-15.8297,1.3982,4.6394,284.0
4.9865,-1.1365,-3.0525,-2.0907,-6.3214,2785.0
6.4579,2.5593,2.5247,-2.2425,-0.9107,2290.0
4.2431,13.6704,5.9516,-4.0779,3.178,2195.0
4.3264,1.5062,-0.2277,-7.1465,0.0457,1063.0
-1.41,-6.8339,-12.6034,-1.5311,1.4043,1311.0
-5.3853,4.1131,1.9388,8.2572,-0.2081,108.0
6.769,-4.2699,7.9409,-8.4942,-2.2557,2319.0
6.7068,9.2136,4.0607,-8.2939,-1.3247,846.0
-3.701,-0.6198,9.1597,6.7912,-0.2754,1836.0
-5.0745,-5.5975,-8.0947,9.1801,0.2593,3243.0
1.8902,-6.8027,12.1641,-0.4124,0.6091,1109.0
7.3088,5.6111,-4.2111,-18.0917,0.2911,2568.0
-5.6602,-7.436,-1.5628,4.4804,2.4533,2264.0
-1.2456,-6.1036,2.7224,5.735,-3.7969,745.0
-9.7017,8.0401,-2.2526,12.8883,2.5529,694.0
-3.2907,-5.2299,0.7121,12.6082,-0.881,2561.0
6.9086,5.6641,-10.6089,-10.465,-2.1129,1807.0
-1.0788,0.1609,-16.2614,-5.0948,4.0662,411.0
5.3323,4.661,7.179,-10.9471,0.9177,973.0
2.822,-4.527,-18.8477,-8.2411,1.0723,1546.0
1.2026,10.4375,11.6107,-2.8546,2.9957,3082.0
-6.4549,-7.2387,-8.8244,8.5789,-0.174,168.0
-1.0623,-0.4696,-2.9433,6.11,-2.0449,2304.0
3.2384,-8.8251,-17.0887,-10.9069,-1.2772,1643.0
-0.9834,-4.9417,9.3165,10.118,-3.2455,3328.0
-1.1256,2.5422,6.7348,9.0562,-2.0337,1599.0
-6.2974,-4.3344,14.6055,9.2164,-1.7391,1613.0
-4.3827,-4.9878,-9.4508,3.5162,1.9554,3494.0
-5.2918,-6.1088,4.5878,10.8986,-3.5349,1908.0
0.7006,-7.249,6.165,6.0235,-6.3839,3282.0
-6.5649,5.8847,6.9922,6.9807,5.4672,3184.0
-0.5587,7.4673,-10.1314,-7.1425,4.5537,579.0
-1.3036,9.9239,-2.9402,-0.8772,4.1406,2756.0
-3.4664,5.5883,1.0661,6.1634,-0.085,486.0
-11.1208,-3.4818,9.7858,15.0362,2.0279,1979.0
-5.3131,1.8164,12.1667,14.5524,0.3399,976.0
-2.8405,1.6877,5.9554,0.301,2.0359,3093.0
2.4031,-8.3992,-12.1175,2.5507,-4.1955,854.0
0.1755,-0.481,-10.043,-4.9105,1.6713,1013.0
-0.7476,6.9406,-7.8202,1.6978,2.0948,374.0
-7.4132,-7.1893,-15.2962,-1.1557,5.0679,2473.0
-4.6702,-1.5778,7.8254,11.4285,-1.6149,595.0
4.4797,-1.6407,-3.2805,-6.0507,-4.3607,3047.0
5.3206,-9.2624,8.2392,-4.9738,-2.5092,3471.0
-7.4496,10.0423,1.9485,13.4184,1.7916,3336.0
4.6809,3.2695,12.0632,-12.8321,3.04,3339.0
6.9296,-6.9843,-3.4134,-9.204,-3.6255,2867.0
6.3709,-6.2247,-5.0531,-2.6724,-5.322,3005.0
3.8999,-7.127,-3.1089,-6.7247,-3.3361,2446.0
0.0472,-3.2204,8.4862,4.3385,-2.1058,276.0
-4.4786,-7.5687,6.3048,11.9548,-5.521,488.0
-12.1221,-2.9434,0.6961,19.8067,1.561,1041.0
-3.2859,2.9643,9.3587,16.3994,-4.1231,1000.0
-0.2726,-2.9607,-1.5039,3.7451,-1.9897,639.0
-5.8836,4.1556,-4.7633,13.8487,0.4154,3680.0
2.5956,3.0954,17.6194,3.4313,-2.7348,1851.0
5.1754,3.7425,9.7954,-4.2523,0.0889,2977.0
-3.4346,-4.5049,9.8279,8.3138,-0.0554,470.0
-3.3786,14.3937,-11.3619,8.6907,2.3899,3205.0
0.9031,-6.258,6.6656,0.3531,-3.8034,1855.0
7.082,-0.0793,-1.2859,-8.5458,-2.3904,242.0
4.3628,5.0586,2.6651,-10.0902,1.9943,3037.0
-1.3325,-5.7237,0.4082,0.9555,0.9244,1247.0
-2.5591,-6.2305,9.37,6.3102,-3.4083,590.0
2.7145,11.8994,-1.9259,-12.8299,4.8598,1797.0
4.2673,-3.1488,-0.3329,-5.8664,-1.08,2090.0
-12.0467,-9.0798,-6.6994,17.9879,1.9665,2222.0
-2.056,11.6147,3.2974,10.8024,-0.7947,3044.0
7.1286,-2.6,5.4272,-8.063,-3.6972,1415.0
-12.2439,1.1834,11.5713,11.4315,4.5114,3325.0
-3.9816,-5.166,2.1628,8.9744,1.2971,2250.0
-5.8716,4.1489,8.4797,13.6556,-0.0324,3106.0
-1.1826,6.2112,-5.5928,-0.8282,2.1105,2778.0
1.3638,6.6012,13.9613,1.9352,1.1337,1617.0
3.3978,6.9809,-12.9001,-4.1014,-0.4464,3216.0
-7.1701,1.5234,-2.0425,14.0309,2.3308,1334.0
-2.6837,-8.2428,20.8389,12.2089,-7.1927,1409.0
-6.995,-2.4079,7.2289,12.4468,-0.8828,134.0
-3.4993,-8.6511,-6.6456,5.7369,-3.5001,2274.0
-14.929,-7.4413,12.1387,25.5364,-1.2216,1127.0
-6.4741,-2.2467,7.7695,3.0055,3.089,1399.0
-7.8549,-6.9725,4.5568,12.6664,-0.3334,1725.0
6.6058,5.6,4.3827,-13.5073,1.0937,3619.0
-1.3243,-0.173,-4.0117,1.534,0.5614,636.0
-0.8959,-0.6093,-13.8111,-3.9113,4.1351,3777.0
-2.185,3.2702,-2.327,1.7943,3.5279,3475.0
2.6879,-4.2557,9.3841,1.2758,-5.2313,2502.0
3.7396,7.7726,3.0126,-6.8711,-0.312,903.0
0.6862,-4.1811,-7.9178,-7.1962,2.1282,2670.0
-10.4132,6.348,-6.114,10.2551,5.8833,3629.0
-3.0711,-0.2701,14.3797,4.7927,-0.8951,495.0
-0.9865,-0.3314,-19.9998,-7.3593,2.5318,1905.0
1.662,2.193,-9.9069,-1.6669,-0.8169,3819.0
-2.6368,3.1218,-12.3095,-5.2656,5.4209,1140.0
1.1085,-1.0768,-4.9375,0.8524,0.4312,3729.0
7.7185,1.1662,2.9338,-7.0523,-5.8947,3254.0
8.2893,-0.2828,2.6209,-8.8089,-3.1971,1016.0
-9.6008,-7.345,-0.5315,17.6608,0.4356,185.0
12.6615,8.0825,-4.6535,-17.3483,-4.3201,1221.0
-1.5426,-0.5587,0.1972,-0.3634,1.5761,1841.0
-5.4902,-3.8237,11.3445,4.6905,3.1638,3058.0
3.6715,6.2491,4.5666,-5.3046,1.2466,2901.0
10.1718,6.542,8.152,-14.053,0.1951,828.0
-2.5255,7.7168,2.8839,10.6671,0.9794,2573.0
-10.7935,-0.7377,-2.7105,19.4628,0.2652,1284.0
11.9472,0.3251,5.186,-11.1974,-4.1787,3804.0
0.64,6.2651,20.9542,5.6109,0.1776,1962.0
-3.2723,-1.6963,-10.0875,2.2823,0.2189,2516.0
-2.6218,-0.7768,-0.069,0.8759,2.087,1847.0
-6.3127,-4.9121,8.3691,5.8522,1.7118,1151.0
-3.1975,2.6421,-9.5852,-0.1644,3.8221,1355.0
-13.4856,-3.2185,-8.4686,13.8127,6.1854,2217.0
3.8082,3.25,-0.3963,-5.1319,-1.8434,2719.0
-1.7738,3.7874,-0.8789,0.7062,2.567,2850.0
3.9861,-6.2888,5.7491,-9.1492,-1.4916,1965.0
18.056,-6.4657,-1.7948,-28.2012,-5.1837,2828.0
-2.6928,-2.0196,3.3492,9.8218,-1.5673,3289.0
-4.6243,0.1629,-8.997,8.9182,-2.1294,3103.0
-2.4107,5.8101,5.9963,1.8078,4.7428,2269.0
-9.1212,5.5136,5.3398,8.6234,5.4994,157.0
-3.4343,-1.9563,6.2476,7.2337,-1.3753,3221.0
1.6468,-2.816,7.9695,-0.1479,-3.1063,1267.0
-3.5705,-1.8384,17.2348,13.9216,-3.5003,3279.0
-9.0164,-3.7684,10.7108,20.8442,-1.4373,2995.0
-4.4852,9.5226,2.7432,5.5465,3.8811,3565.0
12.5995,3.1909,-9.9677,-19.6456,-4.2269,804.0
-2.6741,-1.9491,2.3959,10.9753,-2.4219,662.0
-4.7474,-0.2417,-0.4199,12.6776,3.1119,803.0
-4.1564,9.3107,6.4393,6.6403,1.8393,613.0
-2.6658,1.3665,12.4951,7.35,-1.3552,2958.0
-5.4192,-0.5009,11.9653,9.7874,-1.4785,428.0
-1.9549,-9.6373,9.4755,3.8832,-1.7434,2043.0
-7.0034,-3.3981,-4.829,5.3297,-0.3039,504.0
6.6119,-3.6049,-7.7883,-13.5005,-1.8742,2444.0
8.7779,-1.6047,1.9948,-12.0538,-3.5495,2331.0
-9.8493,-1.4096,1.1927,18.7584,-0.871,2812.0
-12.9578,5.2964,-6.7199,14.4366,6.534,2945.0
3.826,13.9823,7.122,-3.0404,-0.6881,2810.0
-5.5563,3.0522,11.9838,3.1477,5.4044,1130.0
0.2922,2.2289,-8.0733,-0.0085,2.0487,2482.0
-1.6555,-13.8572,-11.6825,-3.5757,-0.3223,1096.0
-3.3389,3.9414,-2.7664,9.601,-1.09,243.0
1.4224,-2.3794,-5.2172,-1.0348,-1.4356,3384.0
-3.7878,-0.2967,-4.7148,12.4896,0.6124,3605.0
-1.5908,-3.9254,-6.1984,-3.4288,2.6755,3046.0
-0.5781,0.1979,-0.2095,0.548,0.19,1296.0
-5.6827,-8.3931,-2.4413,6.1473,-1.276,3698.0
7.5401,-0.5724,-3.2284,-7.2737,-3.2376,1388.0
9.5215,-2.5569,-0.6367,-15.3146,-4.1579,784.0
-13.1959,3.3522,5.2384,19.3475,2.1405,780.0
-11.1764,-3.1833,-0.1941,6.8507,8.5044,3844.0
4.3495,-0.4731,-6.6707,-4.7859,-3.9166,2509.0
-0.4584,-6.1152,-4.8597,-1.0081,-1.547,1285.0
-3.9669,11.3104,6.9861,2.5498,3.4411,1812.0
-5.2819,-7.5413,-3.8192,5.4065,0.9088,2173.0
5.7103,2.6101,9.6364,-3.618,-3.1763,1365.0
-5.9167,9.4158,1.6118,7.0602,3.1524,3794.0
8.3898,3.6436,4.4989,-12.0624,-3.1054,2486.0
-1.1156,-8.5843,-5.9368,3.8877,-2.3824,1319.0
-5.5486,0.2154,7.4027,11.7487,0.7259,1174.0
5.0276,-1.9579,-1.7277,-3.6829,-3.9093,915.0
1.4845,-10.1692,2.311,-1.4341,-3.9283,253.0
-3.9404,6.103,2.5332,3.7763,1.3644,2155.0
8.8984,-0.9556,-0.2821,-15.1788,-1.3605,1039.0
-4.5108,-3.7995,13.5207,17.4312,-3.6345,1067.0
0.0035,6.9902,7.679,-3.5624,3.5794,202.0
5.4081,7.5752,-0.7118,-5.7246,-0.6062,3508.0
-6.9867,-10.8746,-6.8957,16.2735,-3.7183,2177.0
-5.0188,-7.3812,-1.7991,1.7172,0.1176,1198.0
4.2047,3.1252,16.9828,-6.8422,-0.3776,1934.0
2.9108,-5.6812,2.9792,-6.2029,-0.6108,2438.0
-13.1823,-4.9101,8.5765,17.8876,2.9783,480.0
-8.6974,-6.3915,-4.0676,18.6608,-1.9568,3406.0
-3.7326,-1.4633,-7.2184,-1.2819,3.2524,2806.0
-6.9813,7.2637,-1.5483,10.5638,3.1978,2959.0
3.5318,5.9036,11.4352,3.0306,-4.74,2245.0
2.0496,14.1659,0.8529,5.3216,-2.739,2273.0
-6.3878,-6.9585,8.9436,8.0101,-0.5731,1668.0
8.1974,-8.1735,-14.6802,-15.5077,-2.2534,1647.0
-8.3104,-9.4344,-4.666,11.1074,-0.4921,3614.0
4.8702,4.6391,-6.8543,-9.4074,1.1751,874.0
7.7897,2.2859,5.3989,-11.8789,0.5881,3258.0
-6.6562,5.3047,2.9265,10.5698,2.3081,3250.0
-2.0208,-4.3604,-1.9562,2.5921,0.0093,1898.0
13.0358,5.1323,-0.0907,-22.7457,-1.0375,1325.0
6.8007,1.9975,-6.8794,-16.597,1.249,20.0
10.56,-2.9796,-15.5145,-22.5933,-1.275,489.0
0.6428,4.7894,0.7749,-1.7896,-2.3024,3604.0
-8.5742,-3.0606,3.5057,14.8641,2.7558,1560.0
-0.2304,6.5304,0.6728,-4.353,2.9424,3799.0
10.7318,0.8029,13.3056,-16.5149,-1.0624,2930.0
0.2544,7.9725,-8.3807,3.1992,0.9065,1904.0
-22.8005,-0.296,5.876,35.8028,2.9482,3803.0
-0.6813,-7.3357,0.581,2.8978,-3.221,1681.0
10.8934,5.7935,-12.0829,-17.2306,-0.7114,3202.0
5.3812,-0.6501,3.4748,-10.0867,-1.2737,1944.0
8.3028,-4.0789,-5.2718,-4.0403,-5.2019,2092.0
6.9762,2.812,4.2697,-11.4914,-0.5986,1312.0
1.5548,8.5719,2.9153,-2.0923,1.2432,1692.0
2.211,-7.3712,-7.9637,-1.6193,-1.1785,1200.0
-3.609,0.1786,-1.1134,1.2011,2.2917,2125.0
6.6045,-2.5744,15.0759,-8.2921,-2.5016,1503.0
8.1634,1.1851,-5.8257,-16.7393,-0.3347,2459.0
9.1409,10.3025,-6.7898,-8.0189,-3.9338,3688.0
3.3892,-4.0845,2.3764,-2.7808,-1.2696,2001.0
1.6676,-4.0295,3.3223,-6.5143,1.525,2111.0
-8.4781,-2.8689,-7.4648,16.1573,-3.5607,2567.0
-10.1083,0.7709,1.2734,14.5112,4.0515,3657.0
-3.1378,-8.0866,10.3587,6.2924,-2.9091,2323.0
-2.2039,-1.468,-4.6652,0.2343,1.1052,1020.0
-5.0837,-2.981,1.3955,9.4486,0.5968,2318.0
-1.7438,-1.0486,0.3573,4.9713,2.2427,1306.0
3.062,-1.8616,1.204,-5.5364,0.1252,1357.0
-2.6279,-10.977,-11.6015,3.3597,-0.4614,751.0
6.8804,2.9526,-1.9608,-12.7283,-3.1272,2238.0
1.2403,-4.8392,-8.9442,2.2778,-1.6802,2164.0
-1.3649,-1.4148,-1.7618,6.735,-0.8814,1203.0
-2.2788,-3.9018,-6.9935,3.442,-0.8744,3108.0
-3.006,5.7378,6.0214,2.868,4.4875,3116.0
-5.125,-3.266,-11.0731,4.5158,2.3373,1252.0
2.3714,7.274,5.9039,1.5626,-2.6641,2768.0
-2.3766,-3.8003,4.3293,10.1326,-3.2449,1495.0
-6.1715,9.4851,6.9289,5.4895,5.3663,2215.0
-5.7805,-8.4024,-3.5645,7.1987,0.3205,3474.0
-7.052,-4.2861,-15.2907,3.7874,3.6575,3742.0
3.9992,0.296,4.8845,-7.1572,-1.6341,2333.0
2.7523,4.4135,9.0189,-8.4681,0.8451,1661.0
7.0359,0.7885,-3.467,-8.2748,-4.8247,2296.0
-1.0156,-12.395,-7.1068,8.1268,-2.8519,1120.0
1.7078,-2.5234,2.9605,-2.8667,-3.8219,1623.0
3.4947,-6.5171,5.4208,-4.8828,-1.8184,2192.0
4.5863,-0.3354,0.066,-2.6799,-2.6847,1262.0
-3.5117,-3.3282,0.6377,6.5905,1.6235,453.0
5.8483,0.6265,-8.6591,-12.721,-0.5947,3566.0
-7.9206,7.7824,4.7687,6.6722,2.0871,204.0
6.1774,-5.9191,-11.8303,-4.1198,-2.8888,2148.0
9.0255,-1.3796,-3.7109,-10.73,-2.6045,255.0
4.5042,-1.7078,-11.4563,-14.166,0.3155,886.0
-7.0926,3.0727,3.8436,9.8073,6.9941,3537.0
-14.0313,-5.1788,-0.6811,26.3619,1.5559,3337.0
-3.5891,8.3576,-21.538,-4.6691,6.7203,744.0
0.9576,1.381,-14.5089,-12.7721,3.2205,2202.0
-2.5197,-10.6827,-9.831,7.9424,-2.6878,3012.0
3.5159,-5.5555,-6.4753,-4.8863,0.1276,1432.0
6.7751,-2.7988,9.5144,-3.0667,-5.5749,2365.0
18.5301,5.0956,14.0584,-22.7782,-7.6986,487.0
-7.6762,-5.0318,3.8142,14.4625,-0.5371,2456.0
2.0577,1.1673,12.7288,-0.0222,-1.1564,1530.0
-4.8544,3.4268,7.2915,6.4233,2.3946,3201.0
-1.009,6.5418,3.3729,4.675,1.0845,1092.0
-2.113,-8.0874,3.1356,4.2883,-1.4377,2630.0
-3.6799,-10.2042,-0.6498,12.4226,-3.0441,3302.0
5.0198,-1.0149,-5.5762,-10.5067,0.1872,2027.0
1.0674,9.5274,5.1905,-1.8943,1.9558,3417.0
0.1869,-7.1755,-19.3227,-1.8901,2.8121,3782.0
6.2773,-4.8568,-10.5838,-8.2595,-2.3151,105.0
8.3313,-7.1176,3.2727,-12.6794,-3.4773,3386.0
-3.4964,4.7746,-8.5681,-9.7744,9.1455,2093.0
-14.2379,2.5721,5.5347,15.724,8.1448,1269.0
2.3615,-5.6592,-0.6908,-1.0063,-2.4908,1871.0
-3.1818,3.4809,-8.4748,1.149,2.6487,452.0
-2.2248,7.8648,11.0226,-0.5529,6.9736,2420.0
-10.0123,-8.0957,-0.9949,17.26,1.3537,61.0
-1.5732,-3.9911,-1.3512,-1.2416,0.1502,743.0
-12.454,4.7072,3.1325,14.2809,7.0791,1301.0
1.8426,6.8518,7.4802,2.0298,0.138,3683.0
1.5953,5.3936,12.8972,4.7431,-1.3369,942.0
4.617,3.1566,2.1766,-8.0009,1.6137,2278.0
13.818,-0.395,10.3954,-23.1069,-2.2943,1217.0
16.4471,6.9408,-0.6201,-22.5579,-2.805,244.0
5.3496,-2.741,-3.1469,-16.7086,1.4602,992.0
-2.8468,2.0018,-4.5543,8.3291,0.6341,2935.0
6.6437,6.6624,0.3978,-11.0992,-0.8042,2601.0
-5.1561,-4.4288,-3.9651,11.3514,-1.7096,830.0
6.2312,-9.321,0.3461,-3.7903,-5.7165,29.0
3.6051,4.4461,0.9443,-7.4886,0.6144,1918.0
-6.9529,3.3801,13.4629,14.6283,-0.6722,2225.0
0.9293,2.3663,21.6232,2.0258,-1.9405,2047.0
-4.2979,1.3176,-1.4178,0.1741,6.0918,1475.0
-0.4911,5.602,5.8316,-1.8817,2.6869,19.0
0.5002,-3.1355,-5.1491,0.1567,-0.0407,644.0
7.6357,7.2155,-2.4385,-6.8515,-2.8064,1171.0
-8.2413,5.6726,5.696,7.423,4.5818,2704.0
-9.3702,-10.0211,-2.7436,10.5441,1.0774,1730.0
-15.1225,1.3464,-0.0163,22.5104,5.2402,3549.0
2.6489,6.7848,11.344,-5.0748,-0.9466,493.0
-6.4078,0.3267,-11.9227,4.2909,3.8755,1443.0
-5.4672,-9.6257,-3.5899,5.5385,-0.3531,3443.0
5.121,-5.8687,1.5161,-10.959,-1.8546,2564.0
2.636,2.0842,6.9849,1.2431,-5.382,3286.0
3.4017,-6.6667,-1.4345,-6.0565,0.6654,1966.0
-5.1097,4.1109,-12.6834,4.8875,3.555,2408.0
-0.7572,0.0069,-0.112,0.3553,0.5705,2268.0
5.5305,-2.1347,3.8626,0.1783,-5.1806,2669.0
-2.9445,-4.8484,-6.4359,-1.0763,2.9352,2357.0
-15.9002,-1.4587,-2.7942,19.0193,4.9308,1271.0
6.5865,4.4125,2.9337,-15.7199,0.209,2665.0
-10.055,4.3647,-7.8373,14.7592,5.8058,3552.0
-0.7305,0.6569,-15.6405,-4.881,5.2222,2708.0
0.4792,-2.0407,-8.6228,-3.8862,1.5636,618.0
13.8424,9.4676,-14.2983,-21.337,-0.4657,2431.0
-7.0276,6.9684,9.6979,4.2121,5.5092,3767.0
-4.1886,-3.3552,5.8873,12.275,-2.5873,1937.0
3.6179,10.0121,-12.4149,-7.7808,0.3341,1129.0
-1.9175,-7.9972,-11.0573,1.2264,-1.4914,3545.0
4.2604,-4.0131,-2.3042,-9.1878,1.1624,1274.0
8.9409,0.1099,-4.3657,-9.7542,-4.0819,2168.0
10.6145,2.4741,2.305,-5.9402,-8.875,3635.0
1.9609,-1.8123,5.7191,-5.0376,0.2621,1126.0
-15.0442,2.169,14.4506,24.7327,1.6547,415.0
-5.9879,5.1374,-0.3311,10.8599,0.6136,440.0
-1.5063,6.217,-7.7758,-3.4106,5.3631,2683.0
2.7615,-1.861,-5.5209,-6.715,-2.4912,2048.0
8.7494,-3.8978,-1.3834,-14.8776,-2.4153,5.0
6.5406,-4.8993,-7.2025,-11.2231,-2.6276,3664.0
7.6871,-0.7025,-0.4312,-6.8611,-2.193,941.0
7.2202,-4.9666,4.7571,-8.2435,-3.7077,699.0
-0.492,-0.6853,-13.2322,-2.6065,-0.9401,3476.0
2.3474,-5.3157,-6.8976,-2.6883,-0.5189,3524.0
-4.8912,-11.2398,-5.4556,2.3726,1.5597,1105.0
9.772,11.4101,9.3773,-12.4316,-0.6194,431.0
-1.0164,-11.1561,-16.6979,6.5998,-5.3431,358.0
-4.5853,-8.5746,-0.4813,12.2514,-1.9984,2395.0
-2.4875,1.5925,-0.8095,1.7887,1.7387,1344.0
3.8891,-5.8349,0.9175,-4.9729,-3.4385,3603.0
0.0109,0.6221,-0.4414,1.087,-0.5641,2652.0
1.1137,-1.7756,2.6815,-6.3079,-0.1333,2303.0
6.5698,-0.7839,8.6519,2.302,-5.6874,3398.0
1.3168,8.6721,-8.5967,-3.5999,1.5323,3740.0
-10.9644,-3.5438,7.5474,15.0449,2.4352,2693.0
-0.6566,-0.1063,-0.0709,0.361,0.8951,1615.0
-8.0157,-10.0093,10.1228,12.2762,-0.4639,2330.0
-0.0682,0.8211,-9.125,3.4476,-0.3285,56.0
7.1423,9.0715,6.2216,-3.7979,-2.9994,3579.0
10.6132,-2.7933,0.6394,-13.1071,-3.6127,3172.0
-0.8028,8.4789,-9.2207,2.0394,0.4983,2769.0
0.4723,0.7067,-0.5155,1.3941,-0.5504,835.0
-5.0584,-5.3958,1.5406,10.0427,-0.1095,2150.0
-2.6864,-9.313,11.6138,7.0004,-2.2217,1635.0
-3.6566,-7.1341,-2.1467,11.6265,-2.0309,1498.0
5.3905,-4.9189,-2.7527,-4.311,0.743,3218.0
-11.3164,-12.4179,-4.4408,16.758,-0.7381,760.0
6.3524,-3.3664,5.1873,-4.0524,-3.3684,2285.0
-10.09,-0.5761,0.8244,15.8781,1.5845,2792.0
-1.0421,-7.1068,-3.9338,4.6539,-2.6763,373.0
1.874,-0.2551,4.0951,-5.9504,0.548,1500.0
7.4279,2.174,-8.365,-8.8528,-3.6769,2036.0
4.2274,-6.3518,-9.0406,-5.7867,-3.0528,2924.0
11.2083,-1.5219,-6.7042,-14.3875,-3.4996,777.0
2.929,1.3865,-12.4894,-9.238,0.0263,1165.0
-1.5315,-3.0747,12.5425,3.746,-3.266,127.0
4.1758,-1.1079,15.3575,-2.9515,-3.7408,660.0
-3.8898,0.7596,-2.0007,0.8422,3.101,3055.0
10.6717,4.0704,4.3293,-14.3225,0.1044,991.0
3.4314,5.584,-8.7496,-5.1814,1.5034,3814.0
-1.6801,1.4623,0.7505,4.563,2.8605,1985.0
4.3384,2.578,-0.1903,-2.7612,-2.4202,2157.0
4.6157,3.7062,-10.384,-11.9863,-0.3106,1270.0
-0.1336,-8.3061,2.1478,-3.8969,1.3118,2057.0
-4.3685,-4.8039,9.7458,10.7354,-4.989,2231.0
-2.7131,6.6808,-9.0993,4.4769,3.1859,652.0
-2.4404,-3.0804,-14.2459,-3.8891,1.4466,1998.0
-5.3944,1.5192,-1.1802,15.7928,0.7892,398.0
5.0943,2.5324,-9.2037,-11.9531,-0.9204,1250.0
