@relation energydata_complete

@attribute Appliances numeric
@attribute lights numeric
@attribute T1 numeric
@attribute RH_1 numeric
@attribute T2 numeric
@attribute RH_2 numeric
@attribute T3 numeric
@attribute RH_3 numeric
@attribute T4 numeric
@attribute RH_4 numeric
@attribute T5 numeric
@attribute RH_5 numeric
@attribute T6 numeric
@attribute RH_6 numeric
@attribute T7 numeric
@attribute RH_7 numeric
@attribute T8 numeric
@attribute RH_8 numeric
@attribute T9 numeric
@attribute RH_9 numeric
@attribute T_out numeric
@attribute Press_mm_hg numeric
@attribute RH_out numeric
@attribute Windspeed numeric
@attribute Visibility numeric
@attribute Tdewpoint numeric
@attribute rv1 numeric

@data
70,20,21.963333,44.626667,21.39,42.79,21.60625,45.40625,21.426667,45.73,20.011111,68.846111,4.69,96.226667,18.561111,40.78,21.6,51.466667,18.066667,46.43,5.57,758.5,85.333333,5.666667,36,3.23,21.480096
70,20,21.89,44.7,21.356667,42.79,21.6,45.4,21.426667,45.73,20,68.453333,4.59,95.995,18.522222,40.857222,21.55,51.663333,18.1,46.53,5.48,758.5,85.166667,5.833333,38,3.12,33.534423
60,30,21.856667,44.663333,21.29,42.79,21.627778,45.427778,21.5,45.79,20,68.099444,4.466667,95.83,18.527778,40.9,21.511111,51.915556,18.1,46.59,5.4,758.5,85,6,40,3,41.079393
50,20,21.79,44.59,21.23,42.73,21.688889,45.488889,21.5,45.79,20,67.752222,4.466667,95.896667,18.577778,40.927778,21.5,52.021111,18.1,46.7,5.33,758.5,84.5,5.666667,40,2.87,17.93456
60,20,21.79,44.59,21.23,42.73,21.688889,45.488889,21.5,45.826667,20,67.432222,4.366667,95.763333,18.538889,40.988889,21.487778,52.098333,18.033333,46.7,5.27,758.5,84,5.333333,40,2.73,30.913578
50,20,21.73,44.59,21.166667,42.7,21.616667,45.337222,21.5,45.826667,19.932778,67.09,4.3,95.69,18.555556,41.035,21.396111,51.943889,18.1,47.066667,5.2,758.5,83.5,5,40,2.6,17.35348
60,30,21.7,44.59,21.1,42.7,21.6,45.326667,21.5,45.79,19.89,66.739444,4.226667,95.53,18.561111,41.09,21.373333,51.916667,18.1,47.26,5.13,758.5,83,4.666667,40,2.47,37.798328
80,20,21.633333,44.463333,21.1,42.59,21.6,45.3725,21.5,45.79,19.89,66.481667,4.226667,95.323333,18.516667,41.096111,21.34,51.911111,18.1,47.4,5.07,758.5,82.5,4.333333,40,2.33,28.271345
70,10,21.6,44.5,21.1,42.59,21.6,45.4,21.5,45.79,19.89,66.256111,4.156667,94.933333,18.555556,41.108333,21.345556,51.961111,18.1,47.4,5,758.5,82,4,40,2.2,31.379402
70,0,21.6,44.433333,21,42.5,21.6,45.4,21.5,45.73,19.84,66.023889,4.09,94.66,18.522222,41.096111,21.328889,51.808333,18.1,47.4,4.88,758.5,82.5,4,40,2.15,19.610728
60,0,21.6,44.4,21,42.5,21.633333,45.433333,21.463333,45.663333,19.801111,65.911111,3.9,94.063333,18.533333,41.163333,21.29,51.79,18.1,47.4,4.77,758.5,83,4,40,2.1,32.919094
70,0,21.533333,44.4,21,42.56,21.633333,45.433333,21.39,45.59,19.79,65.732778,3.9,94.263333,18.533333,41.132778,21.29,51.696667,18.1,47.5,4.65,758.5,83.5,4,40,2.05,34.155312
50,0,21.5,44.29,20.926667,42.5,21.666667,45.43,21.356667,45.59,19.79,65.517222,3.76,93.933333,18.5,41.07,21.245,51.545,18.1,47.56,4.53,758.5,84,4,40,2,38.816278
70,0,21.5,44.29,20.89,42.5,21.6,45.29,21.29,45.59,19.79,65.292778,3.7,94,18.5,41.09,21.2,51.416667,18.1,47.73,4.42,758.5,84.5,4,40,1.95,38.382821
60,0,21.5,44.2,20.89,42.433333,21.6,45.2,21.2,45.5,19.79,65.078333,3.59,93.896667,18.5,41.09,21.127778,51.427778,18.1,47.79,4.3,758.5,85,4,40,1.9,0.554672
60,0,21.426667,44.03,20.89,42.4,21.6,45.23,21.133333,45.5,19.775,64.837222,3.59,94.23,18.522222,41.09,21.1,51.515,18.1,47.845,4.33,758.45,85.666667,4,38,2.05,11.540665
70,0,21.426667,43.963333,20.823333,42.326667,21.6,45.29,21.1,45.59,19.72,64.64,3.59,94.433333,18.5,41.09,21.1,51.620556,18.1,48,4.37,758.4,86.333333,4,36,2.2,34.885722
60,0,21.39,43.9,20.79,42.29,21.7,45.4,21.1,45.59,19.7,64.476111,3.53,94.366667,18.5,41.08,21.066667,51.725,18.1,48.06,4.4,758.35,87,4,34,2.35,45.19744
80,0,21.39,43.9,20.79,42.29,21.76,45.4,21,45.5,19.7,64.35,3.4,94.245,18.5,41.055,21.038889,51.78,18.1,48.23,4.43,758.3,87.666667,4,32,2.5,4.447604
60,0,21.39,43.9,20.7,42.29,21.79,45.5,21,45.59,19.7,64.164444,3.433333,94.726667,18.5,41.055,21,52.126111,18.1,48.363333,4.47,758.25,88.333333,4,30,2.65,33.135011
50,0,21.323333,43.9,20.7,42.4,21.856667,45.56,20.926667,45.59,19.666667,63.923333,3.5,95.06,18.5,41.09,21,52.503889,18.1,48.5,4.5,758.2,89,4,28,2.8,32.087863
40,0,21.29,43.9,20.7,42.326667,21.89,45.59,20.89,45.59,19.627778,63.747222,3.766667,95.693333,18.5,41.09,21,52.647222,18.1,48.56,4.5,758.15,89,4.166667,30,2.82,46.694234
40,0,21.29,43.9,20.7,42.326667,21.89,45.59,20.89,45.59,19.6,63.545,3.9,95.9,18.5,41.09,21,52.725,18.1,48.7,4.5,758.1,89,4.333333,32,2.83,45.285173
40,0,21.29,43.9,20.7,42.4,21.856667,45.56,20.89,45.59,19.622222,63.432778,3.966667,95.8,18.5,41.06,21,52.98,18.1,48.76,4.5,758.05,89,4.5,34,2.85,1.412999
60,0,21.29,43.9,20.6,42.29,21.79,45.5,20.823333,45.53,19.6,63.291667,3.9,95.726667,18.5,41.08,20.987778,53.045,18.1,48.826667,4.5,758,89,4.666667,36,2.87,16.348311
60,0,21.2,43.79,20.6,42.29,21.79,45.59,20.79,45.5,19.6,63.113333,3.79,95.59,18.5,41.09,20.957222,52.988889,18.1,48.9,4.5,757.95,89,4.833333,38,2.88,43.317544
70,0,21.2,43.79,20.6,42.29,21.79,45.59,20.79,45.5,19.6,62.971111,3.73,95.59,18.5,41.07,20.951111,52.977778,18.1,49.03,4.5,757.9,89,5,40,2.9,10.474898
60,0,21.166667,43.79,20.6,42.29,21.89,45.79,20.7,45.5,19.577778,62.892778,3.663333,95.4,18.5,41.085,20.938889,52.905556,18.1,49.163333,4.55,757.866667,89.166667,4.833333,38.166667,2.97,24.492865
60,0,21.166667,43.79,20.5,42.4,21.89,45.79,20.7,45.5,19.55,62.775,3.663333,95.666667,18.5,41.03,20.89,52.845,18.1,49.2,4.6,757.833333,89.333333,4.666667,36.333333,3.03,23.281325
50,0,21.166667,43.79,20.5,42.4,21.89,45.9,20.7,45.5,19.522222,62.667222,3.79,95.933333,18.5,41.01,20.89,52.715,18.1,49.26,4.65,757.8,89.5,4.5,34.5,3.1,26.603178
60,0,21.1,43.79,20.5,42.4,21.963333,45.9,20.633333,45.433333,19.5,62.545,3.863333,96.06,18.5,41.02,20.89,52.645,18.2,49.29,4.7,757.766667,89.666667,4.333333,32.666667,3.17,47.178251
60,0,21.1,43.79,20.5,42.4,21.926667,45.9,20.6,45.4,19.5,62.432778,3.826667,95.963333,18.5,41.055,20.89,52.535,18.2,49.29,4.75,757.733333,89.833333,4.166667,30.833333,3.23,26.812918
50,0,21.1,43.79,20.5,42.4,21.926667,45.9,20.6,45.4,19.5,62.326667,3.9,96.09,18.5,41.035,20.89,52.488889,18.2,49.433333,4.8,757.7,90,4,29,3.3,27.012378
60,0,21,43.7,20.426667,42.4,22,45.9,20.566667,45.4,19.487778,62.206667,3.933333,96.19,18.5,41.07,20.89,52.399444,18.2,49.5,4.75,757.683333,89.833333,4,30.833333,3.22,31.940892
70,0,21,43.7,20.39,42.4,21.926667,45.933333,20.5,45.4,19.475556,62.094444,4.045,96.27,18.5,41.03,20.89,52.302222,18.2,49.545,4.7,757.666667,89.666667,4,32.666667,3.13,27.956469
60,0,21,43.7,20.39,42.4,22,45.933333,20.5,45.363333,19.396111,61.903333,4,96.09,18.5,41.04,20.873333,52.216667,18.2,49.59,4.65,757.65,89.5,4,34.5,3.05,3.056398
60,0,21,43.7,20.356667,42.4,22,45.9,20.5,45.29,19.39,61.814444,3.833333,95.523333,18.5,41.035,20.851111,52.08,18.2,49.663333,4.6,757.633333,89.333333,4,36.333333,2.97,14.61918
50,0,21,43.7,20.29,42.4,22,45.9,20.5,45.4,19.414444,61.735,3.626667,95.263333,18.5,41.005,20.817778,52.008333,18.2,49.73,4.55,757.616667,89.166667,4,38.166667,2.88,24.181242
50,0,20.963333,43.7,20.323333,42.4,22.1,45.9,20.5,45.363333,19.39,61.7,3.656667,95.666667,18.5,41,20.79,51.9,18.2,49.79,4.5,757.6,89,4,40,2.8,14.943113
60,0,20.89,43.7,20.315,42.4,22.033333,45.9,20.426667,45.29,19.39,61.563333,3.93,96.126667,18.475556,40.977778,20.79,51.827778,18.2,49.79,4.5,757.633333,89.333333,3.833333,40,2.85,26.687769
50,0,20.89,43.7,20.29,42.4,22,45.9,20.39,45.29,19.39,61.493333,4.226667,96.463333,18.5,41,20.78,51.71,18.2,49.79,4.5,757.666667,89.666667,3.666667,40,2.9,22.219037
60,0,20.89,43.7,20.26,42.363333,22,45.9,20.39,45.29,19.362222,61.433333,4.366667,96.59,18.432778,40.938889,20.705,51.7,18.2,49.9,4.5,757.7,90,3.5,40,2.95,39.633614
60,0,20.89,43.7,20.2,42.29,22,45.983333,20.39,45.29,19.373333,61.4,4.53,96.69,18.420556,40.927778,20.715,51.7,18.2,49.9,4.5,757.733333,90.333333,3.333333,40,3,2.799189
60,0,20.823333,43.626667,20.2,42.29,22,46,20.323333,45.29,19.34,61.308333,4.53,96.623333,18.463333,40.966667,20.705,51.76,18.2,49.933333,4.5,757.766667,90.666667,3.166667,40,3.05,18.251451
60,10,20.79,43.59,20.2,42.29,22,46,20.39,45.29,19.323333,61.226667,4.5,96.59,18.432778,40.938889,20.7,51.745,18.2,50,4.5,757.8,91,3,40,3.1,44.570898
60,10,20.79,43.59,20.2,42.433333,22,46,20.323333,45.29,19.29,61.025,4.5,96.656667,18.438889,40.944444,20.7,51.926111,18.23,50,4.42,757.866667,91.166667,3,38.166667,3.05,25.961998
60,10,20.79,43.963333,20.2,42.5,22,46.045,20.29,45.163333,19.29,61,4.5,96.656667,18.414444,40.922222,20.7,51.82,18.29,49.933333,4.33,757.933333,91.333333,3,36.333333,3,18.43205
60,10,20.79,44.163333,20.2,42.5,22,46,20.29,45.296667,19.29,60.898333,4.5,96.53,18.438889,40.932222,20.638889,51.530556,18.29,49.863333,4.25,758,91.5,3,34.5,2.95,20.878135
60,10,20.79,44.29,20.2,42.56,22,45.93,20.39,45.656667,19.29,60.814444,4.366667,96.3,18.39,40.887778,20.6,51.301667,18.29,49.79,4.17,758.066667,91.666667,3,32.666667,2.9,1.134803
100,10,20.79,44.363333,20.1,42.626667,21.926667,45.73,20.39,45.79,19.29,60.773889,4.3,96.3,18.39,40.855556,20.594444,51.07,18.29,49.76,4.08,758.133333,91.833333,3,30.833333,2.85,29.524428
70,0,20.79,44.566667,20.1,42.76,21.84,45.406,20.426667,45.79,19.29,60.326667,4.263333,96.2,18.39,40.38,20.533333,50.563889,18.29,49.7,4,758.2,92,3,29,2.8,24.651773
70,0,20.79,44.833333,20.1,42.79,21.79,45.09,20.426667,45.456667,19.27,59.607778,4.245,96.15,18.384444,39.936667,20.5,50.046667,18.29,49.466667,3.98,758.3,91.333333,3.166667,29,2.68,5.145356
90,10,20.79,44.93,20.1,42.73,21.745,44.895,20.39,44.863333,19.255,59.039444,4.123333,95.866667,18.317778,39.65,20.445,49.463889,18.29,49.266667,3.97,758.4,90.666667,3.333333,29,2.57,20.239519
190,20,20.79,44.73,20.1,42.59,21.68,44.612,20.39,44.463333,19.21,58.540556,3.966667,95.396667,18.295556,39.420556,20.39,49.013333,18.29,48.8,3.95,758.5,90,3.5,29,2.45,2.623439
310,20,20.79,44.545,20.1,42.53,21.6,44.678333,20.426667,44.626667,19.2,58.082222,3.826667,95.123333,18.29,39.232778,20.373333,48.63,18.2,48.333333,3.93,758.6,89.333333,3.666667,29,2.33,1.828367
230,30,20.79,44.5,20.2,42.363333,21.6,44.772,20.5,44.7,19.2,57.73,3.663333,94.73,18.29,39.075556,20.323333,48.263889,18.2,48,3.92,758.7,88.666667,3.833333,29,2.22,11.554807
170,20,20.856667,44.633333,20.2,42.156667,21.6,44.7,20.645,44.7,19.2,57.429444,3.53,94.463333,18.29,38.856111,20.29,47.987222,18.2,47.666667,3.9,758.8,88,4,29,2.1,48.990137
320,20,21,44.43,20.323333,41.9,21.6,44.585,21.196667,44.49,19.177778,57.208889,3.4,94.263333,18.29,38.696667,20.285,47.714444,18.26,48.526667,3.97,758.9,87.166667,4,29,2.02,2.314699
300,0,21.066667,44.23,20.5225,41.57,21.605556,44.449444,21.596667,44.156667,19.177778,57.126667,3.4,94.19,18.29,38.565,20.225,47.346111,18.29,49.266667,4.03,759,86.333333,4,29,1.93,6.597532
90,0,21.133333,43.76,20.76,41.326667,21.616667,44.416667,22.233333,43.766667,19.177778,57.009444,3.326667,94.123333,18.29,38.410556,20.205,47.117222,18.29,49.326667,4.1,759.1,85.5,4,29,1.85,46.422022
90,0,21.26,43.626667,20.86,41.163333,21.6,44.4,22.633333,42.966667,19.172222,56.898889,3.4,94.19,18.29,38.257222,20.2,46.831111,18.29,49.133333,4.17,759.2,84.666667,4,29,1.77,4.397003
90,0,21.323333,43.526667,21.066667,41.03,21.622222,44.422222,22.666667,42.53,19.1,56.735,3.433333,94.06,18.29,38.087778,20.2,46.627778,18.29,48.86,4.23,759.3,83.833333,4,29,1.68,47.129277
120,0,21.39,43.326667,21.263333,40.833333,21.605556,44.405556,22.6,42.723333,19.116667,56.638889,3.633333,93.933333,18.29,37.880556,20.2,46.447778,18.29,48.633333,4.3,759.4,83,4,29,1.6,33.705708
360,0,21.533333,43.033333,21.39,40.833333,21.688889,44.398333,22.5,42.826667,19.144444,56.521667,3.73,93.133333,18.328889,37.691667,20.2,46.217778,18.29,48.433333,4.47,759.466667,81.5,4.333333,29,1.5,0.191437
220,0,21.6,42.76,21.426667,40.86,21.7,44.113571,22.5,42.826667,19.15,56.356111,3.93,92.133333,18.345556,37.429444,20.2,45.929444,18.39,48.163333,4.63,759.533333,80,4.666667,29,1.4,42.462563
220,0,21.73,43,21.5,41,21.7,43.982222,22.39,42.5,19.1,56.157222,4.03,90.826667,18.39,37.216667,20.177778,45.691667,18.39,47.963333,4.8,759.6,78.5,5,29,1.3,25.779542
410,0,21.79,43.06,21.633333,40.963333,21.755,43.9,22.39,42.5,19.1,55.95,4.156667,89.766667,18.39,37.017222,20.2,45.46,18.39,47.76,4.97,759.666667,77,5.333333,29,1.2,21.117491
190,0,21.89,43.29,21.76,41.163333,21.79,43.845,22.39,42.363333,19.1,55.827778,4.433333,87.73,18.396111,36.817778,20.2,45.267222,18.463333,47.626667,5.13,759.733333,75.5,5.666667,29,1.1,42.980588
80,0,21.963333,43.29,21.79,41.326667,21.79,43.802222,22.39,42.29,19.1,55.655,4.5925,85.3975,18.438889,36.575556,20.2,45.029444,18.5,47.333333,5.3,759.8,74,6,29,1,29.49544
70,0,22.033333,43.23,21.79,41.6,21.79,43.881667,22.39,42.26,19.1,55.555,4.763333,82.06,18.5,36.393333,20.2,44.793333,18.5,47.126667,5.4,759.833333,72.833333,6.333333,30.833333,0.85,3.193392
70,0,22.1,43.29,21.79,41.766667,21.795556,43.905556,22.463333,42.26,19.1,55.483333,4.963333,79.43,18.55,36.13,20.2,44.62,18.5,46.863333,5.5,759.866667,71.666667,6.666667,32.666667,0.7,6.759371
350,0,22.1,43.433333,21.73,41.966667,21.878889,43.938889,22.463333,42.163333,19.1,55.392778,5.156667,77.023333,18.616667,35.932778,20.205,44.107778,18.5,46.596667,5.6,759.9,70.5,7,34.5,0.55,20.555738
340,0,22.166667,43.56,21.7,42.663333,21.884444,43.893889,22.39,42.09,19.1,55.29,5.333333,75.496667,18.7,35.777222,20.26,43.537778,18.5,46.345,5.7,759.933333,69.333333,7.333333,36.333333,0.4,41.514064
340,0,22.2,45.595,21.7,42.463333,21.823333,43.857222,22.356667,42.2,19.1,55.25,5.466667,74.956667,18.725,35.536667,20.29,43.27,18.533333,46.2,5.8,759.966667,68.166667,7.666667,38.166667,0.25,19.356635
340,0,22.2,45,21.7,42.53,21.79,43.966111,22.29,42.126667,19.1,55.29,5.726667,70.6,18.78,35.32,20.29,42.982222,18.6,46.2,5.9,760,67,8,40,0.1,31.139763
220,0,22.2,45.666667,21.633333,42.59,21.79,44.159444,22.29,42,19.1,55.29,5.933333,71.533333,18.812778,35.108333,20.29,42.806667,18.6,46.2,6.02,760.033333,66.5,8,40,0.117,30.263622
70,0,22.29,45.693333,21.666667,42.723333,21.851111,44.381111,22.2225,41.7475,19.1,55.29,6.226667,67.323333,18.963333,35.045,20.323333,42.416667,18.6,46.126667,6.13,760.066667,66,8,40,0.133,27.011352
90,0,22.29,46.766667,21.6,42.663333,21.932778,44.5,22.2,41.33,19.1,55.320556,6.3,67.063333,19.077778,34.893333,20.451667,42.087778,18.6,45.966667,6.25,760.1,65.5,8,40,0.15,29.218475
80,0,22.533333,45.526667,21.65,42.79,21.987778,44.5,22.1,41.06,19.1,55.387778,6.4,66.13,19.245,34.71,20.511111,41.831111,18.6,45.826667,6.37,760.133333,65,8,40,0.167,38.640236
70,0,22.533333,44.86,21.6,42.723333,21.987778,44.5,22.1,40.86,19.1,55.393889,6.466667,63.93,19.29,34.536667,20.516667,41.612222,18.6,45.663333,6.48,760.166667,64.5,8,40,0.183,34.910978
70,0,22.5,44.43,21.533333,42.59,21.963333,44.555,22,40.466667,19.1,55.326667,6.53,61.463333,19.29,34.32,20.566667,41.331111,18.6,45.53,6.6,760.2,64,8,40,0.2,42.054659
70,0,22.566667,44.156667,21.566667,42.466667,21.957222,44.59,21.926667,40.326667,19.1,55.275,6.59,59.33,19.29,34.087778,20.561111,41.127778,18.6,45.363333,6.52,760.166667,64.166667,7.666667,40,0.167,48.875609
120,0,22.6,43.766667,21.5,42.266667,21.969444,44.608333,21.856667,40.363333,19.1,55.169444,6.726667,58.33,19.29,33.880556,20.544444,40.96,18.6,45.156667,6.43,760.133333,64.333333,7.333333,40,0.133,11.596352
90,0,22.6,43.56,21.5,42.06,21.981667,44.7,21.79,40.29,19.1,55.055,6.8,58.196667,19.255,33.687222,20.538889,41.044444,18.666667,45.026667,6.35,760.1,64.5,7,40,0.1,42.865303
100,0,22.6,43.193333,21.5,42,21.987778,44.7,21.79,40.26,19.066667,54.937778,6.763333,56.2,19.2,33.51,20.616667,41.202778,18.6,44.766667,6.27,760.066667,64.666667,6.666667,40,0.0667,34.235226
100,10,22.6,42.86,21.39,41.7,21.906923,44.7,21.73,40.2,19.077778,54.810556,6.69,59.07,19.188889,33.483333,20.693889,41.331111,18.6,44.59,6.18,760.033333,64.833333,6.333333,40,0.0333,15.009575
240,10,22.6,42.79,21.323333,41.76,21.89,44.7,21.7,40.36,19.055556,54.75,6.623333,60.693333,19.155556,33.411111,20.78,41.865556,18.6,44.53,6.1,760,65,6,40,0,8.061072
420,30,22.533333,42.73,21.2,41.79,21.89,44.681667,21.7,40.5,19.044444,54.792222,5.093333,80.523333,19.105556,33.567778,20.891667,42.345556,18.6,44.466667,5.9,760.133333,68.666667,6,40,0.483,38.361719
200,20,22.5,42.7,21.2,41.863333,21.89,44.637143,21.7,40.53,19.05,54.738889,5.093333,87.73,19.083333,33.8,21,42.66,18.6,44.326667,5.7,760.266667,72.333333,6,40,0.967,49.355582
120,20,22.5,42.7,21.2,42.03,21.9725,44.59,21.7,40.663333,19.016667,54.645,5.33,90.193333,19.033333,34.024444,21.083333,42.947778,18.6,44.29,5.5,760.4,76,6,40,1.45,42.904872
120,20,22.39,42.626667,21.133333,42.09,21.945,44.59,21.7,40.826667,19.044444,54.620556,5.263333,89.8,19.011111,34.245,21.15,43.08,18.6,44.29,5.3,760.533333,79.666667,6,40,1.93,33.80349
120,20,22.39,42.76,21.1,42.09,21.975556,44.59,21.76,40.9,19.033333,54.535,5.4,90.23,19.094444,34.532222,21.260556,43.212222,18.6,44.29,5.1,760.666667,83.333333,6,40,2.42,40.585729
220,10,22.39,42.826667,21.1,42.09,22,44.59,21.79,41.03,19.016667,54.45,5.4,90.423333,19.088889,34.58,21.345556,43.369444,18.6,44.2,4.9,760.8,87,6,40,2.9,24.285738
160,20,22.39,43.0425,21.1,42.2,21.94,44.59,21.79,41.03,19,54.381667,5.263333,89.293333,19.005556,34.58,21.378889,43.4,18.6,44.126667,4.93,760.866667,85.833333,6,40,2.73,23.028644
130,10,22.323333,43.09,21.033333,42.2,21.920556,44.515,21.76,40.76,19,54.29,5.19,89.56,19,34.645,21.39,43.4,18.6,44.966667,4.97,760.933333,84.666667,6,40,2.57,15.595517
110,10,22.29,43.06,21,42.2,21.88375,44.51625,21.7,40.626667,19.022222,54.338889,5.333333,89.263333,18.975556,34.715,21.408333,43.556667,18.6,45.833333,5,761,83.5,6,40,2.4,1.029082
90,10,22.23,42.933333,21,42.2,21.804286,44.375,21.6,40.5,19,54.29,5.466667,89.263333,19,34.79,21.5,43.7,18.6,46.2,5.03,761.066667,82.333333,6,40,2.23,20.635747
100,10,22.2,43.163333,21,42.26,21.775,44.357222,21.566667,40.59,19,54.332778,5.5,87.233333,18.957222,34.832778,21.538889,43.7,18.666667,46.26,5.07,761.133333,81.166667,6,40,2.07,48.999994
180,10,22.133333,43.03,20.9725,42.2,21.7,44.4,21.5,40.663333,19,54.369444,5.56,86.093333,18.89,34.927778,21.6,43.745,18.6,45.966667,5.1,761.2,80,6,40,1.9,6.770139
510,10,22.1,43,20.963333,42.46,21.7,44.442778,21.5,40.826667,19,54.338889,5.763333,84.9,18.89,35,21.661111,43.942778,18.6,45.826667,5.13,761.3,80,6,40,1.93,36.533797
350,10,22.1,43.06,20.89,42.363333,21.795,45.181111,21.5,40.9,19,54.314444,5.763333,80.966667,18.89,34.955556,21.725,44.055556,18.6,45.56,5.17,761.4,80,6,40,1.97,26.265203
310,10,22,43.156667,20.823333,42.23,22.135556,46.493889,21.5,41,19,54.357222,5.9,78.16,18.89,34.955556,21.79,44.275,18.666667,45.5,5.2,761.5,80,6,40,2,48.079971
300,10,22,43.43,20.79,42.566667,22.500556,47.330556,21.426667,40.933333,19,54.4,5.9,77.75,18.89,35,21.79,44.29,18.6,45.133333,5.23,761.6,80,6,40,2.03,36.011517
270,30,22,43.626667,20.79,42.833333,22.86,47.686667,21.463333,41.06,19,54.461111,5.9,77.566667,18.878889,34.988889,21.79,44.29,18.6,44.933333,5.27,761.7,80,6,40,2.07,45.530819
270,40,21.926667,43.9,20.7,43.066667,23.116667,47.651667,21.39,41.06,19,54.53,5.866667,77.033333,18.828889,34.938889,21.79,44.202941,18.6,44.76,5.3,761.8,80,6,40,2.1,15.192508
250,40,21.89,44.23,20.7,43.26,23.286111,47.105,21.426667,41.066667,19,54.565,5.8,76.493333,18.79,34.983333,21.75,44.114444,18.6,44.566667,5.32,761.933333,80,5.666667,40,2.1,31.433398
230,30,21.89,44.363333,20.7,43.326667,23.373333,46.406667,21.5,41.2,18.963333,54.602222,5.763333,76.9,18.79,35,21.79,43.988889,18.5,44.363333,5.33,762.066667,80,5.333333,40,2.1,10.411872
120,30,21.79,44.433333,20.7,43.466667,23.396111,45.770556,21.5,41.2,18.957222,54.645,5.623333,76.966667,18.79,35.035,21.812222,43.806667,18.5,44.23,5.35,762.2,80,5,40,2.1,42.524935
190,30,21.79,44.56,20.7,43.53,23.408333,45.148333,21.5,41.26,18.902222,54.7,5.656667,76.9,18.725,35.09,21.88,43.628889,18.5,43.966667,5.37,762.333333,80,4.666667,40,2.1,2.581133
170,30,21.79,44.59,20.7,43.663333,23.323889,44.556667,21.5,40.96,18.914444,54.612222,5.59,76.633333,18.7,35.09,21.951111,43.433333,18.5,43.826667,5.38,762.466667,80,4.333333,40,2.1,38.163796
120,30,21.856667,44.663333,20.79,43.5,23.182222,44.268333,21.5,40.566667,18.89,54.331111,5.59,76.03,18.7,35.09,22.011111,43.26,18.5,43.645,5.4,762.6,80,4,40,2.1,35.764497
120,40,21.89,44.663333,20.856667,43.5,23.038889,43.968889,21.5,40.363333,18.89,54.087778,5.59,75.09,18.7,35.096111,22.077778,43.126667,18.463333,43.43,5.38,762.716667,80,4,40,2.1,38.38786
460,30,21.89,44.53,20.926667,43.333333,22.920556,43.655,21.5,40.23,18.89,53.856111,5.5,74.933333,18.7,35.163333,22.1,43.08,18.39,43.23,5.37,762.833333,80,4,40,2.1,31.536423
600,30,22,44.45,21,43.066667,22.89,43.596111,21.5,40.23,18.89,53.672222,5.5,75.2,18.7,35.2,22.166667,43,18.39,43.09,5.35,762.95,80,4,40,2.1,40.826177
280,10,22.133333,47.86,21.133333,42.863333,22.89,43.663333,21.5,40.29,18.89,53.626667,5.59,75.6,18.644444,35.175556,22.2,42.875556,18.39,43.03,5.33,763.066667,80,4,40,2.1,20.815889
100,0,22.26,52.193333,21.2,43.063333,22.89,44.151111,21.445,40.35,18.89,53.748333,5.59,76.06,18.661111,35.23,22.158824,42.628824,18.39,42.9,5.32,763.183333,80,4,40,2.1,46.886081
110,20,22.323333,51.166667,21.323333,44.193333,22.89,44.564444,21.39,40.06,18.89,54.064444,5.59,76.026667,18.611111,35.22,22.105882,42.714706,18.39,42.9,5.3,763.3,80,4,40,2.1,14.539164
130,20,22.39,50.1,21.4175,44.45,22.828889,44.705,21.39,40.526667,18.89,54.317778,5.59,75.76,18.6,35.24,22.170588,42.763529,18.39,42.863333,5.27,763.383333,80.166667,3.833333,40,2.08,5.700807
120,20,22.39,48.293333,21.5,44.266667,22.79,44.78,21.426667,42.623333,18.89,54.4,5.59,75.433333,18.6,35.275,22.205,42.705,18.39,42.79,5.23,763.466667,80.333333,3.666667,40,2.07,30.096795
110,20,22.39,47.233333,21.6,43.796667,22.785,44.765,21.566667,43.49,18.89,54.381667,5.59,74.82,18.6,35.29,22.28,42.78,18.39,42.76,5.2,763.55,80.5,3.5,40,2.05,1.268373
160,20,22.426667,46.196667,21.6,43.463333,22.765,44.699444,21.633333,43.9,18.89,54.29,5.463333,74.933333,18.6,35.29,22.29,42.79,18.39,42.7,5.17,763.633333,80.666667,3.333333,40,2.03,4.226655
160,10,22.5,45.456667,21.633333,43.09,22.705,44.59,21.633333,43.233333,18.89,54.208889,5.296667,74.833333,18.6,35.29,22.28,42.832778,18.39,42.59,5.13,763.716667,80.833333,3.166667,40,2.02,16.680532
150,20,22.533333,44.623333,21.7,43.03,22.7,44.533889,21.6,42.6,18.89,54.102222,5.03,75.76,18.6,35.29,22.225,42.820556,18.323333,42.53,5.1,763.8,81,3,40,2,3.520433
170,20,22.6,44.096667,21.73,42.863333,22.7,44.399444,21.533333,42.193333,18.89,54.055,5.123333,76.6,18.6,35.29,22.2,42.765,18.29,42.363333,5.07,763.916667,81.333333,3,40,2.03,35.253992
100,20,22.6,43.6,21.79,42.656667,22.688889,44.265,21.463333,41.833333,18.89,54,5.19,77.393333,18.6,35.29,22.2,42.755,18.29,42.23,5.03,764.033333,81.666667,3,40,2.07,3.709975
130,20,22.6,43.193333,21.89,42.466667,22.65,44.085556,21.39,41.566667,18.89,53.910556,4.866667,78.423333,18.6,35.332778,22.2,42.79,18.29,42.06,5,764.15,82,3,40,2.1,16.250689
